date,nav,fund,proj_id
2021-05-17,12.4598,K-GINCOME,M0217_2558
2021-05-18,12.4779,K-GINCOME,M0217_2558
2021-05-20,12.4235,K-GINCOME,M0217_2558
2021-05-21,12.4966,K-GINCOME,M0217_2558
2021-05-25,12.5183,K-GINCOME,M0217_2558
2021-05-27,12.5281,K-GINCOME,M0217_2558
2021-05-28,12.5637,K-GINCOME,M0217_2558
2021-06-01,12.583,K-GINCOME,M0217_2558
2021-06-02,12.5944,K-GINCOME,M0217_2558
2021-06-04,12.616,K-GINCOME,M0217_2558
2021-06-07,12.6454,K-GINCOME,M0217_2558
2021-06-08,12.6539,K-GINCOME,M0217_2558
2021-06-09,12.6687,K-GINCOME,M0217_2558
2021-06-10,12.6887,K-GINCOME,M0217_2558
2021-06-11,12.6985,K-GINCOME,M0217_2558
2021-06-15,12.7057,K-GINCOME,M0217_2558
2021-06-16,12.7046,K-GINCOME,M0217_2558
2021-06-17,12.6768,K-GINCOME,M0217_2558
2021-06-18,12.6144,K-GINCOME,M0217_2558
2021-06-21,12.5918,K-GINCOME,M0217_2558
2021-06-22,12.6268,K-GINCOME,M0217_2558
2021-06-23,12.6443,K-GINCOME,M0217_2558
2021-06-24,12.6572,K-GINCOME,M0217_2558
2021-06-25,12.6781,K-GINCOME,M0217_2558
2021-06-28,12.6777,K-GINCOME,M0217_2558
2021-06-29,12.6858,K-GINCOME,M0217_2558
2021-06-30,12.6683,K-GINCOME,M0217_2558
2021-07-02,12.7069,K-GINCOME,M0217_2558
2021-07-06,12.7001,K-GINCOME,M0217_2558
2021-07-07,12.7234,K-GINCOME,M0217_2558
2021-07-08,12.6592,K-GINCOME,M0217_2558
2021-07-09,12.7119,K-GINCOME,M0217_2558
2021-07-12,12.7544,K-GINCOME,M0217_2558
2021-07-13,12.7672,K-GINCOME,M0217_2558
2021-07-14,12.748,K-GINCOME,M0217_2558
2021-07-15,12.7214,K-GINCOME,M0217_2558
2021-07-16,12.7279,K-GINCOME,M0217_2558
2021-07-19,12.594,K-GINCOME,M0217_2558
2021-07-21,12.7126,K-GINCOME,M0217_2558
2021-07-22,12.7135,K-GINCOME,M0217_2558
2021-07-23,12.7327,K-GINCOME,M0217_2558
2021-07-27,12.7214,K-GINCOME,M0217_2558
2021-07-29,12.775,K-GINCOME,M0217_2558
2021-07-30,12.7768,K-GINCOME,M0217_2558
2021-08-02,12.8119,K-GINCOME,M0217_2558
2021-08-03,12.7841,K-GINCOME,M0217_2558
2021-08-04,12.8227,K-GINCOME,M0217_2558
2021-08-05,12.8224,K-GINCOME,M0217_2558
2021-08-06,12.8478,K-GINCOME,M0217_2558
2021-08-10,12.8391,K-GINCOME,M0217_2558
2021-08-11,12.8541,K-GINCOME,M0217_2558
2021-08-13,12.8721,K-GINCOME,M0217_2558
2021-08-16,12.8551,K-GINCOME,M0217_2558
2021-08-17,12.835,K-GINCOME,M0217_2558
2021-08-18,12.8338,K-GINCOME,M0217_2558
2021-08-19,12.76,K-GINCOME,M0217_2558
2021-08-20,12.7571,K-GINCOME,M0217_2558
2021-08-23,12.8241,K-GINCOME,M0217_2558
2021-08-24,12.8201,K-GINCOME,M0217_2558
2021-08-25,12.8193,K-GINCOME,M0217_2558
2021-08-26,12.8097,K-GINCOME,M0217_2558
2021-08-27,12.8191,K-GINCOME,M0217_2558
2021-08-30,12.8497,K-GINCOME,M0217_2558
2021-08-31,12.8489,K-GINCOME,M0217_2558
2021-09-01,12.8825,K-GINCOME,M0217_2558
2021-09-02,12.9082,K-GINCOME,M0217_2558
2021-09-03,12.9036,K-GINCOME,M0217_2558
2021-09-07,12.8986,K-GINCOME,M0217_2558
2021-09-08,12.8777,K-GINCOME,M0217_2558
2021-09-09,12.8521,K-GINCOME,M0217_2558
2021-09-10,12.8346,K-GINCOME,M0217_2558
2021-09-13,12.8609,K-GINCOME,M0217_2558
2021-09-14,12.8581,K-GINCOME,M0217_2558
2021-09-15,12.828,K-GINCOME,M0217_2558
2021-09-16,12.8405,K-GINCOME,M0217_2558
2021-09-17,12.8248,K-GINCOME,M0217_2558
2021-09-20,12.7091,K-GINCOME,M0217_2558
2021-09-21,12.7547,K-GINCOME,M0217_2558
2021-09-23,12.8112,K-GINCOME,M0217_2558
2021-09-27,12.805,K-GINCOME,M0217_2558
2021-09-28,12.7299,K-GINCOME,M0217_2558
2021-09-29,12.7251,K-GINCOME,M0217_2558
2021-09-30,12.7319,K-GINCOME,M0217_2558
2021-10-04,12.724,K-GINCOME,M0217_2558
2021-10-05,12.692,K-GINCOME,M0217_2558
2021-10-06,12.6494,K-GINCOME,M0217_2558
2021-10-07,12.7501,K-GINCOME,M0217_2558
2021-10-08,12.7423,K-GINCOME,M0217_2558
2021-10-12,12.6869,K-GINCOME,M0217_2558
2021-10-15,12.8369,K-GINCOME,M0217_2558
2021-10-18,12.789,K-GINCOME,M0217_2558
2021-10-19,12.7992,K-GINCOME,M0217_2558
2021-10-20,12.8191,K-GINCOME,M0217_2558
2021-10-21,12.8321,K-GINCOME,M0217_2558
2021-10-25,12.8331,K-GINCOME,M0217_2558
2021-10-26,12.8596,K-GINCOME,M0217_2558
2021-10-27,12.861,K-GINCOME,M0217_2558
2021-10-28,12.8399,K-GINCOME,M0217_2558
2021-10-29,12.8313,K-GINCOME,M0217_2558
2021-11-02,12.8788,K-GINCOME,M0217_2558
2021-11-03,12.9062,K-GINCOME,M0217_2558
2021-11-05,12.9842,K-GINCOME,M0217_2558
2021-11-08,12.9733,K-GINCOME,M0217_2558
2021-11-09,12.9456,K-GINCOME,M0217_2558
2021-11-10,12.947,K-GINCOME,M0217_2558
2021-11-12,12.9547,K-GINCOME,M0217_2558
2021-11-15,12.9512,K-GINCOME,M0217_2558
2021-11-16,12.9545,K-GINCOME,M0217_2558
2021-11-17,12.9247,K-GINCOME,M0217_2558
2021-11-18,12.9161,K-GINCOME,M0217_2558
2021-11-19,12.9038,K-GINCOME,M0217_2558
2021-11-22,12.905,K-GINCOME,M0217_2558
2021-11-23,12.8885,K-GINCOME,M0217_2558
2021-11-24,12.8686,K-GINCOME,M0217_2558
2021-11-26,12.754,K-GINCOME,M0217_2558
2021-11-29,12.7618,K-GINCOME,M0217_2558
2021-11-30,12.7169,K-GINCOME,M0217_2558
2021-12-01,12.7414,K-GINCOME,M0217_2558
2021-12-02,12.6941,K-GINCOME,M0217_2558
2021-12-03,12.7523,K-GINCOME,M0217_2558
2021-12-07,12.912,K-GINCOME,M0217_2558
2021-12-08,12.9206,K-GINCOME,M0217_2558
2021-12-09,12.8981,K-GINCOME,M0217_2558
2021-12-13,12.8615,K-GINCOME,M0217_2558
2021-12-14,12.8418,K-GINCOME,M0217_2558
2021-12-15,12.8077,K-GINCOME,M0217_2558
2021-12-16,12.9041,K-GINCOME,M0217_2558
2021-12-17,12.8499,K-GINCOME,M0217_2558
2021-12-20,12.7841,K-GINCOME,M0217_2558
2021-12-21,12.8731,K-GINCOME,M0217_2558
2021-12-22,12.8986,K-GINCOME,M0217_2558
2021-12-23,12.9672,K-GINCOME,M0217_2558
2021-12-28,13.0449,K-GINCOME,M0217_2558
2021-12-29,13.0313,K-GINCOME,M0217_2558
2021-12-30,13.0446,K-GINCOME,M0217_2558
2022-01-04,13.085,K-GINCOME,M0217_2558
2022-01-05,13.0767,K-GINCOME,M0217_2558
2022-01-06,12.9865,K-GINCOME,M0217_2558
2022-01-07,13.0021,K-GINCOME,M0217_2558
2022-01-10,12.9485,K-GINCOME,M0217_2558
2022-01-11,12.9428,K-GINCOME,M0217_2558
2022-01-12,13.0285,K-GINCOME,M0217_2558
2022-01-13,13.019,K-GINCOME,M0217_2558
2022-01-14,12.9653,K-GINCOME,M0217_2558
2022-01-18,12.9169,K-GINCOME,M0217_2558
2022-01-19,12.9113,K-GINCOME,M0217_2558
2022-01-20,12.8768,K-GINCOME,M0217_2558
2022-01-21,12.781,K-GINCOME,M0217_2558
2022-01-24,12.662,K-GINCOME,M0217_2558
2022-01-25,12.6358,K-GINCOME,M0217_2558
2022-01-26,12.7555,K-GINCOME,M0217_2558
2022-01-27,12.7511,K-GINCOME,M0217_2558
2022-01-28,12.6239,K-GINCOME,M0217_2558
2022-01-31,12.6902,K-GINCOME,M0217_2558
2022-02-04,12.6599,K-GINCOME,M0217_2558
2022-02-07,12.633,K-GINCOME,M0217_2558
2022-02-08,12.6342,K-GINCOME,M0217_2558
2022-02-09,12.7276,K-GINCOME,M0217_2558
2022-02-10,12.7134,K-GINCOME,M0217_2558
2022-02-11,12.6504,K-GINCOME,M0217_2558
2022-02-14,12.5317,K-GINCOME,M0217_2558
2022-02-15,12.5441,K-GINCOME,M0217_2558
2022-02-17,12.5447,K-GINCOME,M0217_2558
2022-02-18,12.5421,K-GINCOME,M0217_2558
2022-02-22,12.4762,K-GINCOME,M0217_2558
2022-02-23,12.4668,K-GINCOME,M0217_2558
2022-02-24,12.2637,K-GINCOME,M0217_2558
2022-02-25,12.4035,K-GINCOME,M0217_2558
2022-02-28,12.4304,K-GINCOME,M0217_2558
2022-03-01,12.4604,K-GINCOME,M0217_2558
2022-03-02,12.4284,K-GINCOME,M0217_2558
2022-03-03,12.4469,K-GINCOME,M0217_2558
2022-03-04,12.3618,K-GINCOME,M0217_2558
2022-03-07,12.2961,K-GINCOME,M0217_2558
2022-03-08,12.2149,K-GINCOME,M0217_2558
2022-03-09,12.2445,K-GINCOME,M0217_2558
2022-03-10,12.2876,K-GINCOME,M0217_2558
2022-03-11,12.295,K-GINCOME,M0217_2558
2022-03-14,12.2452,K-GINCOME,M0217_2558
2022-03-15,12.1685,K-GINCOME,M0217_2558
2022-03-16,12.2941,K-GINCOME,M0217_2558
2022-03-17,12.3636,K-GINCOME,M0217_2558
2022-03-18,12.4136,K-GINCOME,M0217_2558
2022-03-21,12.45,K-GINCOME,M0217_2558
2022-03-22,12.4427,K-GINCOME,M0217_2558
2022-03-23,12.4305,K-GINCOME,M0217_2558
2022-03-24,12.4251,K-GINCOME,M0217_2558
2022-03-25,12.4435,K-GINCOME,M0217_2558
2022-03-28,12.4604,K-GINCOME,M0217_2558
2022-03-29,12.5106,K-GINCOME,M0217_2558
2022-03-30,12.5526,K-GINCOME,M0217_2558
2022-03-31,12.5577,K-GINCOME,M0217_2558
2022-04-01,12.5247,K-GINCOME,M0217_2558
2022-04-04,12.5443,K-GINCOME,M0217_2558
2022-04-07,12.4454,K-GINCOME,M0217_2558
2022-04-08,12.4553,K-GINCOME,M0217_2558
2022-04-11,12.4148,K-GINCOME,M0217_2558
2022-04-12,12.4119,K-GINCOME,M0217_2558
2022-04-19,12.376,K-GINCOME,M0217_2558
2022-04-20,12.4262,K-GINCOME,M0217_2558
2022-04-21,12.4694,K-GINCOME,M0217_2558
2022-04-22,12.3428,K-GINCOME,M0217_2558
2022-04-25,12.2095,K-GINCOME,M0217_2558
2022-04-26,12.2704,K-GINCOME,M0217_2558
2022-04-27,12.2258,K-GINCOME,M0217_2558
2022-04-28,12.2206,K-GINCOME,M0217_2558
2022-04-29,12.2265,K-GINCOME,M0217_2558
2022-05-05,12.1575,K-GINCOME,M0217_2558
2022-05-06,11.9557,K-GINCOME,M0217_2558
2022-05-10,11.8839,K-GINCOME,M0217_2558
2022-05-11,11.8576,K-GINCOME,M0217_2558
2022-05-12,11.7744,K-GINCOME,M0217_2558
2022-05-13,11.8714,K-GINCOME,M0217_2558
2022-05-17,11.9472,K-GINCOME,M0217_2558
2022-05-18,11.9236,K-GINCOME,M0217_2558
2022-05-19,11.7691,K-GINCOME,M0217_2558
2022-05-20,11.8384,K-GINCOME,M0217_2558
2022-05-23,11.8452,K-GINCOME,M0217_2558
2022-05-24,11.8402,K-GINCOME,M0217_2558
2022-05-25,11.9087,K-GINCOME,M0217_2558
2022-05-27,12.1224,K-GINCOME,M0217_2558
2022-05-31,12.1335,K-GINCOME,M0217_2558
2022-06-01,12.1486,K-GINCOME,M0217_2558
2022-06-02,12.0803,K-GINCOME,M0217_2558
2022-06-07,12.0501,K-GINCOME,M0217_2558
2022-06-08,12.0693,K-GINCOME,M0217_2558
2022-06-09,12.011,K-GINCOME,M0217_2558
2022-06-10,11.8342,K-GINCOME,M0217_2558
2022-06-13,11.5916,K-GINCOME,M0217_2558
2022-06-14,11.4928,K-GINCOME,M0217_2558
2022-06-15,11.5016,K-GINCOME,M0217_2558
2022-06-17,11.368,K-GINCOME,M0217_2558
2022-06-21,11.4174,K-GINCOME,M0217_2558
2022-06-22,11.3756,K-GINCOME,M0217_2558
2022-06-23,11.4186,K-GINCOME,M0217_2558
2022-06-24,11.4722,K-GINCOME,M0217_2558
2022-06-27,11.5342,K-GINCOME,M0217_2558
2022-06-28,11.5864,K-GINCOME,M0217_2558
2022-06-29,11.4663,K-GINCOME,M0217_2558
2022-06-30,11.3632,K-GINCOME,M0217_2558
2022-07-05,11.3829,K-GINCOME,M0217_2558
2022-07-06,11.4422,K-GINCOME,M0217_2558
2022-07-07,11.5022,K-GINCOME,M0217_2558
2022-07-08,11.5137,K-GINCOME,M0217_2558
2022-07-12,11.5381,K-GINCOME,M0217_2558
2022-07-14,11.4028,K-GINCOME,M0217_2558
2022-07-15,11.4769,K-GINCOME,M0217_2558
2022-07-18,11.574,K-GINCOME,M0217_2558
2022-07-19,11.5879,K-GINCOME,M0217_2558
2022-07-20,11.6537,K-GINCOME,M0217_2558
2022-07-21,11.6833,K-GINCOME,M0217_2558
2022-07-22,11.7746,K-GINCOME,M0217_2558
2022-07-25,11.7793,K-GINCOME,M0217_2558
2022-07-26,11.8016,K-GINCOME,M0217_2558
2022-07-27,11.8021,K-GINCOME,M0217_2558
2022-08-01,11.9587,K-GINCOME,M0217_2558
2022-08-02,11.9403,K-GINCOME,M0217_2558
2022-08-03,11.9336,K-GINCOME,M0217_2558
2022-08-04,11.9545,K-GINCOME,M0217_2558
2022-08-05,11.904,K-GINCOME,M0217_2558
2022-08-08,11.9648,K-GINCOME,M0217_2558
2022-08-10,11.975,K-GINCOME,M0217_2558
2022-08-11,12.0235,K-GINCOME,M0217_2558
2022-08-15,12.0608,K-GINCOME,M0217_2558
2022-08-16,12.0718,K-GINCOME,M0217_2558
2022-08-17,12.0295,K-GINCOME,M0217_2558
2022-08-18,12.0357,K-GINCOME,M0217_2558
2022-08-19,11.9794,K-GINCOME,M0217_2558
2022-08-22,11.9074,K-GINCOME,M0217_2558
2022-08-23,11.8542,K-GINCOME,M0217_2558
2022-08-24,11.8317,K-GINCOME,M0217_2558
2022-08-25,11.8635,K-GINCOME,M0217_2558
2022-08-26,11.8934,K-GINCOME,M0217_2558
2022-08-29,11.7484,K-GINCOME,M0217_2558
2022-08-30,11.7298,K-GINCOME,M0217_2558
2022-08-31,11.652,K-GINCOME,M0217_2558
2022-09-01,11.5382,K-GINCOME,M0217_2558
2022-09-02,11.5932,K-GINCOME,M0217_2558
2022-09-06,11.5435,K-GINCOME,M0217_2558
2022-09-07,11.5165,K-GINCOME,M0217_2558
2022-09-08,11.5681,K-GINCOME,M0217_2558
2022-09-09,11.6623,K-GINCOME,M0217_2558
2022-09-13,11.6723,K-GINCOME,M0217_2558
2022-09-14,11.5717,K-GINCOME,M0217_2558
2022-09-15,11.5541,K-GINCOME,M0217_2558
2022-09-16,11.4493,K-GINCOME,M0217_2558
2022-09-19,11.431,K-GINCOME,M0217_2558
2022-09-20,11.4048,K-GINCOME,M0217_2558
2022-09-21,11.4225,K-GINCOME,M0217_2558
2022-09-22,11.3259,K-GINCOME,M0217_2558
2022-09-23,11.1751,K-GINCOME,M0217_2558
2022-09-26,11.0872,K-GINCOME,M0217_2558
2022-09-27,11.0602,K-GINCOME,M0217_2558
2022-09-28,10.9813,K-GINCOME,M0217_2558
2022-09-29,10.9449,K-GINCOME,M0217_2558
2022-09-30,10.9407,K-GINCOME,M0217_2558
2022-10-05,11.1129,K-GINCOME,M0217_2558
2022-10-06,11.0936,K-GINCOME,M0217_2558
2022-10-07,10.9993,K-GINCOME,M0217_2558
2022-10-11,10.8954,K-GINCOME,M0217_2558
2022-10-12,10.8835,K-GINCOME,M0217_2558
2022-10-17,10.9663,K-GINCOME,M0217_2558
2022-10-18,11.0393,K-GINCOME,M0217_2558
2022-10-19,10.9708,K-GINCOME,M0217_2558
2022-10-20,10.9535,K-GINCOME,M0217_2558
2022-10-21,10.9117,K-GINCOME,M0217_2558
2022-10-25,11.0388,K-GINCOME,M0217_2558
2022-10-26,11.0754,K-GINCOME,M0217_2558
2022-10-27,11.1455,K-GINCOME,M0217_2558
2022-10-28,11.1679,K-GINCOME,M0217_2558
2022-10-31,11.209,K-GINCOME,M0217_2558
2022-11-02,11.2016,K-GINCOME,M0217_2558
2022-11-03,11.098,K-GINCOME,M0217_2558
2022-11-04,11.1809,K-GINCOME,M0217_2558
2022-11-07,11.1553,K-GINCOME,M0217_2558
2022-11-08,11.1838,K-GINCOME,M0217_2558
2022-11-09,11.1578,K-GINCOME,M0217_2558
2022-11-10,11.2789,K-GINCOME,M0217_2558
2022-11-14,11.3467,K-GINCOME,M0217_2558
2022-11-15,11.3741,K-GINCOME,M0217_2558
2022-11-16,11.3607,K-GINCOME,M0217_2558
2022-11-17,11.3077,K-GINCOME,M0217_2558
2022-11-18,11.3617,K-GINCOME,M0217_2558
2022-11-21,11.3799,K-GINCOME,M0217_2558
2022-11-22,11.4168,K-GINCOME,M0217_2558
2022-11-23,11.4547,K-GINCOME,M0217_2558
2022-11-25,11.4745,K-GINCOME,M0217_2558
2022-11-28,11.4344,K-GINCOME,M0217_2558
2022-11-29,11.4185,K-GINCOME,M0217_2558
2022-11-30,11.4092,K-GINCOME,M0217_2558
2022-12-01,11.5182,K-GINCOME,M0217_2558
2022-12-02,11.4611,K-GINCOME,M0217_2558
2022-12-06,11.4589,K-GINCOME,M0217_2558
2022-12-07,11.4308,K-GINCOME,M0217_2558
2022-12-08,11.4323,K-GINCOME,M0217_2558
2022-12-09,11.4432,K-GINCOME,M0217_2558
2022-12-13,11.5461,K-GINCOME,M0217_2558
2022-12-14,11.518,K-GINCOME,M0217_2558
2022-12-15,11.4658,K-GINCOME,M0217_2558
2022-12-16,11.3954,K-GINCOME,M0217_2558
2022-12-19,11.3653,K-GINCOME,M0217_2558
2022-12-20,11.305,K-GINCOME,M0217_2558
2022-12-21,11.3512,K-GINCOME,M0217_2558
2022-12-22,11.3564,K-GINCOME,M0217_2558
2022-12-23,11.3313,K-GINCOME,M0217_2558
2022-12-28,11.3272,K-GINCOME,M0217_2558
2022-12-29,11.2902,K-GINCOME,M0217_2558
2022-12-30,11.2714,K-GINCOME,M0217_2558
2023-01-03,11.3277,K-GINCOME,M0217_2558
2023-01-04,11.3601,K-GINCOME,M0217_2558
2023-01-05,11.3471,K-GINCOME,M0217_2558
2023-01-06,11.3947,K-GINCOME,M0217_2558
2023-01-09,11.4841,K-GINCOME,M0217_2558
2023-01-10,11.4652,K-GINCOME,M0217_2558
2023-01-11,11.5012,K-GINCOME,M0217_2558
2023-01-12,11.5478,K-GINCOME,M0217_2558
2023-01-13,11.5669,K-GINCOME,M0217_2558
2023-01-17,11.577,K-GINCOME,M0217_2558
2023-01-18,11.6149,K-GINCOME,M0217_2558
2023-01-19,11.5575,K-GINCOME,M0217_2558
2023-01-20,11.5258,K-GINCOME,M0217_2558
2023-01-26,11.5655,K-GINCOME,M0217_2558
2023-01-27,11.5884,K-GINCOME,M0217_2558
2023-01-30,11.5767,K-GINCOME,M0217_2558
2023-01-31,11.5615,K-GINCOME,M0217_2558
2023-02-01,11.6006,K-GINCOME,M0217_2558
2023-02-02,11.6638,K-GINCOME,M0217_2558
2023-02-03,11.6562,K-GINCOME,M0217_2558
2023-02-06,11.6089,K-GINCOME,M0217_2558
2023-02-07,11.5936,K-GINCOME,M0217_2558
2023-02-08,11.6056,K-GINCOME,M0217_2558
2023-02-09,11.605,K-GINCOME,M0217_2558
2023-02-10,11.5392,K-GINCOME,M0217_2558
2023-02-13,11.5532,K-GINCOME,M0217_2558
2023-02-14,11.5647,K-GINCOME,M0217_2558
2023-02-15,11.5344,K-GINCOME,M0217_2558
2023-02-16,11.5126,K-GINCOME,M0217_2558
2023-02-17,11.5014,K-GINCOME,M0217_2558
2023-02-21,11.4794,K-GINCOME,M0217_2558
2023-02-22,11.4374,K-GINCOME,M0217_2558
2023-02-23,11.4747,K-GINCOME,M0217_2558
2023-02-24,11.423,K-GINCOME,M0217_2558
2023-02-27,11.4808,K-GINCOME,M0217_2558
2023-02-28,11.4524,K-GINCOME,M0217_2558
2023-03-01,11.441,K-GINCOME,M0217_2558
2023-03-02,11.3902,K-GINCOME,M0217_2558
2023-03-03,11.4547,K-GINCOME,M0217_2558
2023-03-07,11.4879,K-GINCOME,M0217_2558
2023-03-08,11.4723,K-GINCOME,M0217_2558
2023-03-09,11.4387,K-GINCOME,M0217_2558
2023-03-10,11.3793,K-GINCOME,M0217_2558
2023-03-13,11.3392,K-GINCOME,M0217_2558
2023-03-14,11.3095,K-GINCOME,M0217_2558
2023-03-15,11.2816,K-GINCOME,M0217_2558
2023-03-16,11.2568,K-GINCOME,M0217_2558
2023-03-17,11.2463,K-GINCOME,M0217_2558
2023-03-20,11.2219,K-GINCOME,M0217_2558
2023-03-21,11.2688,K-GINCOME,M0217_2558
2023-03-22,11.2804,K-GINCOME,M0217_2558
2023-03-23,11.2944,K-GINCOME,M0217_2558
2023-03-24,11.2455,K-GINCOME,M0217_2558
2023-03-27,11.279,K-GINCOME,M0217_2558
2023-03-28,11.2608,K-GINCOME,M0217_2558
2023-03-29,11.2936,K-GINCOME,M0217_2558
2023-03-30,11.3611,K-GINCOME,M0217_2558
2023-03-31,11.397,K-GINCOME,M0217_2558
2023-04-03,11.4641,K-GINCOME,M0217_2558
2023-04-04,11.4674,K-GINCOME,M0217_2558
2023-04-11,11.4811,K-GINCOME,M0217_2558
2023-04-12,11.5279,K-GINCOME,M0217_2558
2023-04-17,11.5134,K-GINCOME,M0217_2558
2023-04-18,11.5135,K-GINCOME,M0217_2558
2023-04-19,11.4873,K-GINCOME,M0217_2558
2023-04-20,11.4838,K-GINCOME,M0217_2558
2023-04-21,11.477,K-GINCOME,M0217_2558
2023-04-24,11.4898,K-GINCOME,M0217_2558
2023-04-25,11.493,K-GINCOME,M0217_2558
2023-04-26,11.4692,K-GINCOME,M0217_2558
2023-04-27,11.4436,K-GINCOME,M0217_2558
2023-04-28,11.482,K-GINCOME,M0217_2558
2023-05-02,11.4638,K-GINCOME,M0217_2558
2023-05-03,11.4605,K-GINCOME,M0217_2558
2023-05-08,11.4516,K-GINCOME,M0217_2558
2023-05-09,11.414,K-GINCOME,M0217_2558
2023-05-10,11.4278,K-GINCOME,M0217_2558
2023-05-11,11.4251,K-GINCOME,M0217_2558
2023-05-12,11.4424,K-GINCOME,M0217_2558
2023-05-15,11.4044,K-GINCOME,M0217_2558
2023-05-16,11.3866,K-GINCOME,M0217_2558
2023-05-17,11.3596,K-GINCOME,M0217_2558
2023-05-18,11.3553,K-GINCOME,M0217_2558
2023-05-19,11.3759,K-GINCOME,M0217_2558
2023-05-22,11.3659,K-GINCOME,M0217_2558
2023-05-23,11.3758,K-GINCOME,M0217_2558
2023-05-24,11.3177,K-GINCOME,M0217_2558
2023-05-25,11.2671,K-GINCOME,M0217_2558
2023-05-30,11.3047,K-GINCOME,M0217_2558
2023-05-31,11.2937,K-GINCOME,M0217_2558
2023-06-01,11.2949,K-GINCOME,M0217_2558
2023-06-06,11.3869,K-GINCOME,M0217_2558
2023-06-07,11.4204,K-GINCOME,M0217_2558
2023-06-08,11.4065,K-GINCOME,M0217_2558
2023-06-09,11.4061,K-GINCOME,M0217_2558
2023-06-12,11.4062,K-GINCOME,M0217_2558
2023-06-13,11.4355,K-GINCOME,M0217_2558
2023-06-14,11.4364,K-GINCOME,M0217_2558
2023-06-15,11.4486,K-GINCOME,M0217_2558
2023-06-16,11.4668,K-GINCOME,M0217_2558
2023-06-20,11.4271,K-GINCOME,M0217_2558
2023-06-21,11.3896,K-GINCOME,M0217_2558
2023-06-23,11.3541,K-GINCOME,M0217_2558
2023-06-26,11.3335,K-GINCOME,M0217_2558
2023-06-27,11.3552,K-GINCOME,M0217_2558
2023-06-28,11.3916,K-GINCOME,M0217_2558
2023-06-30,11.4095,K-GINCOME,M0217_2558
2023-07-03,11.4328,K-GINCOME,M0217_2558
2023-07-05,11.3925,K-GINCOME,M0217_2558
2023-07-06,11.2747,K-GINCOME,M0217_2558
2023-07-07,11.2496,K-GINCOME,M0217_2558
2023-07-10,11.2701,K-GINCOME,M0217_2558
2023-07-11,11.2938,K-GINCOME,M0217_2558
2023-07-12,11.3982,K-GINCOME,M0217_2558
2023-07-13,11.4542,K-GINCOME,M0217_2558
2023-07-14,11.4731,K-GINCOME,M0217_2558
2023-07-18,11.4364,K-GINCOME,M0217_2558
2023-07-19,11.466,K-GINCOME,M0217_2558
2023-07-20,11.4531,K-GINCOME,M0217_2558
2023-07-21,11.4756,K-GINCOME,M0217_2558
2023-07-24,11.5039,K-GINCOME,M0217_2558
2023-07-25,11.4994,K-GINCOME,M0217_2558
2023-07-26,11.4781,K-GINCOME,M0217_2558
2023-07-27,11.5212,K-GINCOME,M0217_2558
2023-07-31,11.5068,K-GINCOME,M0217_2558
2023-08-02,11.3991,K-GINCOME,M0217_2558
2023-08-03,11.3317,K-GINCOME,M0217_2558
2023-08-04,11.3747,K-GINCOME,M0217_2558
2023-08-07,11.3827,K-GINCOME,M0217_2558
2023-08-08,11.395,K-GINCOME,M0217_2558
2023-08-10,11.47,K-GINCOME,M0217_2558
2023-08-11,11.3817,K-GINCOME,M0217_2558
2023-08-15,11.3212,K-GINCOME,M0217_2558
2023-08-16,11.2968,K-GINCOME,M0217_2558
2023-08-17,11.2599,K-GINCOME,M0217_2558
2023-08-18,11.2105,K-GINCOME,M0217_2558
2023-08-21,11.1918,K-GINCOME,M0217_2558
2023-08-22,11.1797,K-GINCOME,M0217_2558
2023-08-23,11.2317,K-GINCOME,M0217_2558
2023-08-24,11.2869,K-GINCOME,M0217_2558
2023-08-25,11.2421,K-GINCOME,M0217_2558
2023-08-28,11.2924,K-GINCOME,M0217_2558
2023-08-29,11.3181,K-GINCOME,M0217_2558
2023-08-30,11.3986,K-GINCOME,M0217_2558
2023-08-31,11.3982,K-GINCOME,M0217_2558
2023-09-05,11.3727,K-GINCOME,M0217_2558
2023-09-06,11.3349,K-GINCOME,M0217_2558
2023-09-07,11.3116,K-GINCOME,M0217_2558
2023-09-11,11.3325,K-GINCOME,M0217_2558
2023-09-12,11.3412,K-GINCOME,M0217_2558
2023-09-13,11.3509,K-GINCOME,M0217_2558
2023-09-14,11.4088,K-GINCOME,M0217_2558
2023-09-15,11.4074,K-GINCOME,M0217_2558
2023-09-18,11.3529,K-GINCOME,M0217_2558
2023-09-19,11.3674,K-GINCOME,M0217_2558
2023-09-20,11.3851,K-GINCOME,M0217_2558
2023-09-21,11.2817,K-GINCOME,M0217_2558
2023-09-22,11.2508,K-GINCOME,M0217_2558
2023-09-25,11.2072,K-GINCOME,M0217_2558
2023-09-26,11.1854,K-GINCOME,M0217_2558
2023-09-27,11.1594,K-GINCOME,M0217_2558
2023-09-28,11.1014,K-GINCOME,M0217_2558
2023-09-29,11.1726,K-GINCOME,M0217_2558
2023-10-03,10.9974,K-GINCOME,M0217_2558
2023-10-04,10.9207,K-GINCOME,M0217_2558
2023-10-05,10.9571,K-GINCOME,M0217_2558
2023-10-06,10.8853,K-GINCOME,M0217_2558
2023-10-10,11.0488,K-GINCOME,M0217_2558
2023-10-11,11.1102,K-GINCOME,M0217_2558
2023-10-12,11.091,K-GINCOME,M0217_2558
2023-10-16,11.0367,K-GINCOME,M0217_2558
